,class,text
8820,sarc,"['``', 'per', 'absorbed', 'photon', ""''"", 'giveaway', 'would', 'wanted', 'say', 'to', '``', 'dont', 'mean', 'energy', 'since', 'the', 'energy', 'absorbed', 'the', 'energy', 'the', 'photon', ""''"", 'would', 'have', 'said', 'you', 'silly', 'chemist', 'dont', 'you', 'know', 'modern', 'physics', 'emoticonxclown', 'let', 'cp', 'posts', 'the', 'thread', 'another', 'forum', 'maybe', 'itll', 'explain', 'board', 'doesnt', 'allow', '[', 'tex', ']', '[', 'tex', ']', 'tags', 'to', 'represent', 'equations', 'and', 'greek', 'letters', 'properly', 'so', 'it', 'might', 'work', 'so', 'pretty++++++++++++++++++++++++++++++++++++++++++++++++++', '+++++++']"
8821,sarc,"['allah', 'alex', 'great', 'ill', 'take', 'things', 'terrorist', 'god', 'would', '1600', 'alex']"
8822,sarc,"['ww', 'talking', 'yourselfif', 'please', 'learn', 'to', 'attribute', 'statements', 'to', 'person', 'made']"
8823,sarc,"['lem', 'guess', 'real', 'life', 'youre', 'lawyer', 'correct', 'must', 'youre', 'extremely', 'hypertechnical', 'point', 'absurdity', 'doesnt', 'matter', 'you', 'call', 'be', 'it', 'criminal', 'gang', 'member', 'of', 'dope', 'dealer', 'or', 'home', 'invader', 'somebody', 'breaks', 'the', 'law', 'theyre', 'a', 'criminal', 'simple', 'as', 'thatseriously', 'dude', 'youre', 'trying', 'to', 'get', 'a', 'technicality', 'like', 'a', 'lawyer', 'trying', 'to', 'argue', '``', 'honor', 'client', 'isnt', 'a', 'prostitute', 'shes', 'a', 'female', 'escort', ""''"", 'doesnt', 'matter', 'what', 'you', 'call', 'it', 'or', 'what', 'you', 'try', 'to', 'pass', 'it', 'off', 'as', 'a', 'criminal', 'a', 'criminal', 'regardless', 'of', 'what', 'formal', 'title', 'isso', 'is', 'ripskar', 'criminals', 'guns', 'and', 'likely', 'to', 'shoot', 'you', 'in', 'the', 'face', 'and', 'kill', 'you', 'or', 'do', 'have', 'guns', 'its', 'one', 'or', 'the', 'it', 'cant', 'be']"
8824,sarc,"['great', 'mean', 'none', 'davidic', 'line', 'ever', 'copulated', 'women', 'produce', 'descendents', 'lol']"
8825,sarc,"['dear', 'hypocritedo', 'wish', 'competent', 'poster', 'actually', 'respond', 'to', 'questions', 'and', 'requests', 'please', 'answer', 'request', 'thread', 'and', 'be', 'happy', 'to', 'answer', 'questions']"
8826,sarc,"['author', 'christianwhod', 'thought', 'ehthe', 'author', 'says', 'enough', 'the', 'book', 'suggest', 'to', 'anyone', 'a', 'xxxxx', 'it', 'was', 'sophisticated', 'to', 'appreciated', 'infants', 'small', 'children', 'and', 'also', 'that', 'it', 'far', 'it', 'a', 'santa', 'claus', 'connectionpretty', 'lame', 'bit', 'of', 'ad', 'hominem', 'by', 'proxyemoticonxclown']"
8827,sarc,"['truth', 'hurts', 'doesnt', 'anti', 'morals', 'anti', 'my', 'family', 'anti', 'my', 'equality', 'anti', 'my', 'america', 'defintely', 'homophobic', 'and', 'would', 'add', 'one', 'bigot']"
8828,sarc,"['many', 'suicide', 'bombers', 'herard', 'wearing', 'cross', 'youre', 'assertion', 'absurdas', 'usual']"
8829,sarc,"['whats', 'sick', 'theological', 'comprehensiongod', 'took', 'ananias', 'sapphira', 'acts', 'chapter', '5', 'earth', 'lying', 'and', 'want', 'give', 'jfk', 'the', 'serial', 'adulterer', 'pass', 'thats', 'lame', 'your', 'theological', 'thinking', 'is']"
8830,sarc,"['emoticonxrolleyesthe', 'problem', 'thatwhat', 'obama', 'saying', 'wasnt', 'lie', 'healthcare', 'legislation', 'obama', 'was', 'talking', 'clearly', 'forbids', 'providing', 'services', 'illegal', 'immigrantsand', 'furthermore', 'the', 'whole', '``', 'showed', 'guts', 'to', 'speak', 'the', 'truth', ""''"", 'roflmaothere', 'millions', 'people', 'saying', 'sorts', 'of', 'stupid', 'things', 'about', 'the', 'president912', 'projecti', 'suppose', 'think', 'guys', 'cowering', 'closets', 'refusing', 'to', '``', 'show', 'some', 'guts', 'to', 'speak', ""''"", 'you', 'think', '``', 'the', 'truth', ""''""]"
8831,sarc,"['emoticonxfrazzledtalk', 'fast', 'loose', 'accusationwhat', 'actually', 'saycause', 'harry', 'hay', 'well', 'known', 'gay', 'rights', 'workif', 'jennings', 'did', 'find', 'something', 'about', 'guy', 'inspiring', 'probably', 'his', 'gay', 'rights', 'workif', 'said', 'i', 'thought', 'martin', 'luther', 'king', 'jr', 'was', 'inspiring', 'would', 'automatically', 'associate', 'praise', 'extramarital', 'affairsthis', 'is', 'stupid']"
8832,sarc,"['gosh', 'think', 'brady', 'bunch', 'would', 'fund', 'us', 'trip', 'a', 'gun', 'showslet', 'us', 'keep', 'buyand', 'would', 'even', 'promise', 'to', 'say', 'what', 'wantedyeah', 'right']"
8833,sarc,"['lets', 'see', 'nowyoure', 'christophobic', 'biblephobic', 'fundie-phobic', 'steeped', 'carnal', 'hedonism', 'use', 'derogatory', 'rhetoric', 'gods', 'people', 'elsehypocriteand', 'barney', 'franks', 'respectable', 'congressman', 'rotflolyoure', 'clueless', 'shooter', 'shutter', 'think', 'youll', 'wind', 'well', 'to', 'see', 'what', 'develops', 'itll', 'probably', 'negative', 'since', 'youve', 'lost', 'focus']"
8834,sarc,"['assume', 'homosexuality', '``', 'choice', ""''"", 'evidence', 'substantiating', 'position', 'you', 'shown', 'evidence', 'that', 'is', 'geneticand', 'you', 'claim', 'a', '``', 'scientist', 'profession', ""''"", 'lololololwhile', 'youre', 'it', 'maybe', 'you', 'explain', 'to', 'us', 'a', '``', 'unconscious', 'choice', ""''"", 'is']"
8835,sarc,"['fine', 'someone', 'says', '``', 'gay', 'people', 'prone', 'force', 'christians', 'towns', ""''"", 'eh', 'interesting', 'emoticonxwowjust', '``', 'typical', 'english', 'usage', ""''""]"
8836,sarc,"['ok', 'fine', 'use', 'line', 'also', 'moajority', 'that', 'believes', 'things', 'theres', 'crazy', 'thing', 'called', 'a', 'choice', 'that', 'remember', 'made', 'choice', 'have', 'sex', 'youre', 'making', 'the', 'choice', 'to', 'a', 'total', 'hole', 'we', 'all', 'make', 'a', 'decision', 'the', 'strong', 'ones', 'that', 'stick', 'even', 'though', 'there', 'others', 'dont', 'believe', 'the', 'thing']"
8837,sarc,"['dear', 'smiling', 'friendly', 'forgiving', 'archangel', ':', 'would', 'quite', 'happy', 'respond', 'to', 'you', 'could', 'organize', 'incoherent', 'mental', 'states', 'logical', 'debatable', 'points', 'please', 'refer', 'to', 'chesters', 'questions', 'bible-thumpers', 'for', 'guidelinesas', 'for', 'staying', 'topic', ':', 'since', 'god', 'is', 'rather', 'pointless', 'to', 'religious', 'ceremonies', 'case', 'isnt', 'itas', 'for', 'nom', 'de', 'web', 'you', 'have', 'missed', 'point', 'altogether', 'either', 'you', 'quick', 'on', 'the', 'uptake', 'andor', 'you', 'are', 'completely', 'ignorant', 'the', 'japanese', 'language', 'hint', ':', 'surely', 'you', 'have', 'seen', 'the', 'starry', 'emblem', 'on', 'subaru', 'carsto', 'end', 'on', 'conciliatory', 'note', ':', 'i', 'entirely', 'agree', 'the', 'last', 'sentence', 'of', 'your', 'posting', '[', 'except', 'the', 'punctuation', ']', '-']"
8838,sarc,"['youre', 'mentally', 'disturbed', 'didnt', 'say', 'thing', '``', 'ex-gay', ""''"", 'i', 'stutteryou', 'pretend', 'that', 'denial', 'is', 'a', 'river', 'egypt', 'somebody', 'thinking', 'that', 'can', 'successfully', '``', 'supress', ""''"", 'true', 'orientation', 'and', 'deny', 'homosexual', 'contact', 'is', 'delusionalbecause', 'truth', 'always', 'come', 'outbecause', 'thats', 'the', 'truth', 'show', 'ex-gay', 'and', 'ill', 'show', 'a', 'liar', 'they', 'that', 'i', 'can', 'query', 'ill', 'wait']"
8839,sarc,"['expert', 'like', 'you', 'economics', 'sending', 'money', 'of', 'the', 'countrythe', 'problem', 'letting', 'people', 'like', 'you', 'call', 'the', 'shots', 'you', 'really', 'idea', 'you', 'are', 'talking', 'aboutits', 'something', 'see', 'in', 'lot', 'of', 'conservatives']"
8840,sarc,"['oh', 'see', 'america', 'care', 'rights', 'the', 'people', 'america', 'cares', 'for', 'the', 'opinion', 'of', 'the', 'majority', 'hrm', 'thats', 'funny', 'i', 'fail', 'remember', 'learning', 'part', 'us', 'history', 'classes', 'the', 'founding', 'fathers', 'say', 'that', 'in', 'the', 'constitution', 'the', 'declaration', 'of', 'independence', 'the', 'bill', 'of', 'rights', 'might', 'i', 'find', 'notionrouge']"
8841,sarc,"['dont', 'weird', 'warped', 'forum', 'posting', 'go', 'your', 'advice']"
8842,sarc,"['saying', '200', 'god-man', 'im', 'mathematician', 'cant', 'right', 'surley']"
8843,sarc,"['chattering', 'peanut', 'gallery', 'havent', 'gotten', 'the', 'memo', 'youre', 'longer', 'player', 'honestlyclamoring', 'attention', 'low', 'budget', 'no', 'shame']"
8844,sarc,"['dont', 'want', 'anyone', 'saying', 'gay', 'people', 'whacked', 'you', 'make', 'business', 'insult', 'someones', 'religion', 'you', 'are', 'hypocrite', 'you', 'say', ""''"", 'dont', 'judge', 'gays', ""''"", 'but', 'you', 'are', 'judging', 'people', 'religon', 'thought', 'you', 'mature', 'hey', 'you', 'live', 'ad', 'learnemoticonxrolleyes']"
8845,sarc,"['ala', 'san', 'francisco', 'values', 'nancy', 'pelosi', 'crowd', 'god', 'help', 'us']"
8846,sarc,"['lol', 'part', 'binding', 'document', 'constitution', 'bill', 'of', 'rights', 'dont', 'understand', 'you', 'demand', 'obey', 'the', 'law', 'you', 'would', 'allow', 'government', 'break', 'the', 'supreme', 'law', 'of', 'the', 'land', 'you', 'call', 'a', 'nut', 'got', 'ta', 'say', 'friend', 'that', 'truly', 'nutty', 'emoticonxsmilie']"
8847,sarc,"['lets', 'see', 'referred', '1st', 'amendment', 'applied', 'to', 'the', 'states', 'posted', 'the', '14th', 'amendment', 'privileges', 'immunities', 'clause', 'and', 'asked', 'thought', 'something', 'unclear', 'course', 'the', 'privileges', 'and', 'immunities', 'clause', 'often', 'mistaken', 'to', 'incorporated', 'the', '1st', 'amendment', 'people', 'dont', 'know', 'talking', 'is', 'merely', 'coincidence', 'you', 'randomly', 'quoted', 'part', 'of', 'the', '14th', 'amendment', 'but', 'implied', 'if', 'i', 'changed', 'it', 'to', 'what', 'it', 'said', 'would', 'you', 'feel', 'is', 'accurate', 'statement', 'probably', 'considering', 'you', 'dont', 'seem', 'to', 'understand', 'blatant', 'difference', '``', 'original', 'understanding', ""''"", 'and', '``', 'original', 'constitutionyour', 'pride', 'ruins', 'you', 'friend']"
8848,sarc,"['whatever', 'happened', 'unborn', 'baby', 'consulting', 'guess', 'even', 'though', 'the', 'unborns', 'body', 'is', 'the', 'one', 'being', 'torn', 'apart']"
8849,sarc,"['still', 'dont', 'get', 'you', 'smiley', 'emoticonxbanghead', 'cupcakes', 'human', 'it', 'would']"
8850,sarc,"['vpc', 'shocked', 'awed', 'mention', 'fearless', 'atfsand', 'agents', 'caused', 'killed', 'and', 'the', 'mexican', 'citizens', 'they', 'caused', 'to', 'be', 'killed', 'oh', 'wait', 'the', 'vpc', 'would', 'be', 'kinda', 'like', 'jumping', 'outta', 'bed', 'partnerspecial', 'note', ':', 'atf', 'agents', 'fearlessdrug', 'war', 'victims', 'drug', 'warrantthese', 'are', 'of', 'the', 'one', 'known', 'aboutit', 'works', 'ways', 'brady', 'and', 'our', 'way', 'much', 'more']"
8851,sarc,"['dude', 'figured', 'im', 'disappointed', 'you', 'joking', 'everything', 'states', 'hidden', 'agenda']"
8852,sarc,"['values', 'kalifornia', 'feels', 'good', 'it', 'father', 'in', 'black', 'culture', 'holds', 'true', 'in', 'kalifornia', 'maybe', 'even', 'than', 'the', 'rest', 'the', 'country']"
8853,sarc,"['lookad', 'hominem', 'got', 'evidently', 'wheres', 'picture', 'make', 'fun', 'you', 'whats', 'matter', 'a', 'vasectomy', 'got', 'you', 'shooting', 'blanks', 'the', 'way', 'one', 'of', 'your', 'cronies', '``', 'outed', ""''"", 'buddy', 'of', 'mine', 'evidently', 'he', 'intimidated', 'also', 'you', 'hear', 'talk', 'you', 'at', 'tpa', 'lol']"
8854,sarc,"['ostracise', 'mean', 'native', 'american', 'community', 'ostracises', 'someone', ':', 'the', 'article', 'you', 'mentioned', 'speaking', 'abuseand', 'youre', 'the', 'one', 'said', 'one', 'shouldnt', 'take', 'verse', 'out', 'holy', 'book']"
8855,sarc,"['would', 'celebrate', 'osama', 'picture', 'maybe', 'not', 'throw', 'party', 'a', 'not', 'even', 'a', 'simple', '``', 'yippee', ""''"", 'yeah', 'right', 'a', 'load']"
8856,sarc,"['gee', 'maybe', 'catch', 'episodes', '``', 'entertainment', 'tonight', ""''"", 'see', 'anything', 'refute', 'said', 'she', 'posted', 'it', 'it', 'must', 'true', 'rightfor', 'wondering', 'why', 'posted', 'see', 'this', 'thread']"
8857,sarc,"['thats', 'deepmovement', 'matter', 'use', 'next', 'time', 'i', 'decide', 'babbleare', 'the', 'particles', 'longer', 'matter', 'moving', 'funny']"
8858,sarc,"['heres', 'yet', 'another', 'link', ':', 'http', ':', 'wwweecityueduhkgchen6452lec-2pdffuzzy', 'logic', 'refute', 'classic', 'logic', 'therefore', 'irrelevantyour', 'claim', 'not', 'fuzzyknowablenot', 'knowable10yet', 'persist', 'misrepresenting', 'post', 'stick', 'topic', 'stop', 'railing', 'false', 'claims', 'topicsso', 'scientific', 'claims', 'bunk', 'red', 'herrrings', 'i', 'already', 'responded', 'to', 'you', 'wish', 'to', 'hang', 'onto', 'one', 'continue', 'to', 'debate', 'chaos', 'theory', 'applies', 'to', 'your', 'claim', 'debate', 'you', 'ignore', 'response', 'come', 'back', '5', 'posts', 'later', 'and', 'misrepresent', 'what', 'i', 'post', 'stopwhere', 'is', 'your', 'follow-on', 'about', 'fuzzy', 'logic', 'you', 'not', 'continue', 'to', 'debate', 'the', 'point', 'you', 'dropped', 'to', 'pop', 'later', 'and', 'claim', 'dishonestly', 'that', 'i', 'ignored', 'it-mach']"
8859,sarc,"['far', 'as', 'insults', 'go', 'one', 'makes', 'sense', 'except', 'little', 'mindand', 'made', 'your', 'ignore', 'listfinally', 'i', 'getting', 'somewhere']"
8860,sarc,"['abstinence', 'heterosexual', 'marriage', 'isnt', 'encouraging', 'heterosexual', 'marriageive', 'never', 'heard', 'abstinence-until-domestic-partnership', 'program', 'perhaps', 'could', 'point', 'us', 'an', 'inclusive', 'abstinence-only', 'program', 'somewhereperhaps']"
8861,sarc,"['and', 'repub', 'cronies', 'making', 'complaints', 'thenoh', 'wait', 'bushi', 'guess', 'reality', 'that', 'situation', 'emoticonxic']"
8862,sarc,"['<', 'flush', '>', 'source', 'said', 'theres', 'cliff', 'a', 'mile', 'a', 'half', 'away', 'and', 'im', 'liar', 'go', 'find', 'and', 'jump', 'it', 'flaming', 'incompetent', 'scatter-brained', 'dishonest', 'cretin']"
8863,sarc,"['hehe', 'jesus', 'christ', 'conceived', 'holy', 'spirit', 'yet', 'always', 'addressed', 'god', 'yahweh', 'father', 'come', 'jesus', 'never', 'even', 'addressed', 'the', 'so-called', '``', 'the', 'holy', 'spirit', ""''"", 'as', 'his', 'father', 'huh', 'duh', ':', 'p', 'emoticonxrolleyesfyi', 'the', 'word', '``', 'spirit', ""''"", 'greek', 'pneuma', ';', 'pneumatic', ';', 'air', ';', 'wind', ';', 'breath', 'always', 'the', 'nt', 'neuter', 'noun', 'neuter', 'is', 'athe', 'gift', 'not', 'athe', 'giver', ""''"", ""''"", 'english', 'translated', 'babble', 'screwed', 'so-called', 'judeo-christians', 'big', 'time', 'roflmao', ':', 'p', 'emoticonxbye']"
8864,sarc,"['let', 'get', 'right', 'counter', 'accipiters', 'statement', 'intellectual', 'maturity', '10', 'yo', 'you', 'string', 'together', 'a', 'bunch', 'of', 'words', 'that', 'you', 'dont', 'understand', 'context', 'that', 'makes', 'absolutely', 'sense', 'point', '-', 'set', '-', 'match', 'accipiter']"
8865,sarc,"['since', 'religion', 'pragmatic', 'based', 'upon', 'systems', 'worksobvious', 'answer', ':', 'never']"
8866,sarc,"['damn', 'black', 'people', 'wanting', 'respect', 'equal', 'opportunity', 'happy', 'they', 'gotwhy', 'should', 'they', 'work', 'pay', 'they', 'just', 'selfish', '[', 'end', 'sarcasm', ']', 'argument', 'tired', 'yawn']"
8867,sarc,"['indeed', 'coward', 'might', 'alas', 'anonymitysorry', 'i', 'wax', 'lyrical', 'you', 'know', 'ive', 'done', 'life', 'i', 'know', 'you', 'think', 'clever', 'but', 'do', 'you', 'really', 'think', 'you', 'clever', 'wow']"
8868,sarc,"['kill', 'killed', 'survival', 'fittest', 'compassion', 'the', 'rule', 'of', 'tooth', 'fang', 'wow', 'color', 'impressed']"
8869,sarc,"['leftists', 'incapable', 'actually', 'staying', 'topic', 'responding', 'opponent', 'is', 'actually', 'saying', 'on', 'side', 'note', 'looking', 'ugly', 'socialist', 'party', 'it', 'looks', 'like', 'many', 'americans', 'are', 'what', 'and', 'voting', 'a', 'straight', 'republican', 'ticket', 'the', 'rust', 'belt', 'is', 'also', 'looking', 'and', 'more', 'like', 'its', 'going', 'republican', 'and', 'happens', 'its', 'for', 'the', 'socialists', 'the', 'senate', 'turned', 'over', 'to', 'a', 'republican', 'majority', 'also', 'if', 'the', 'rust', 'belt', 'continues', 'to', 'turn', 'right', 'good', 'luck', 'to', 'everyone', 'emoticonxbyenot', 'really', 'to', 'the', 'conservatives', 'emoticonxagree', 'emoticonxrolleyes']"
8870,sarc,"['bbc', 'folks', 'frauds', 'liars', 'really', 'are', 'idiot', 'arent', 'you', 'piltdown', 'bird', 'colorful', 'way', 'saying', 'a', 'piltdown', 'like', 'fraud', 'national', 'geographic', 'knew', 'it', 'was', 'a', 'fake', 'and', 'published', 'the', 'article', 'anywayof', 'course', 'you', 'probably', 'still', 'believe', 'the', 'original', 'piltdown', 'dont', 'youyou', 'probably', 'believe', 'the', 'nebraska', 'man', 'and', 'haeckels', 'speechless', 'apes', 'real', 'toothere', 'is', 'an', 'echo', 'you', 'think', 'isnt']"
8871,sarc,"['mean', 'test', 'tube', 'babies', 'pure', 'sinless', 'dont', 'eradicate', 'that', 'whole', 'phase', 'passing', 'birth', 'canal', 'if', 'thats', 'we', 'get', 'sinful', 'nature', 'and', 'just', 'test', 'tube', 'babies', 'wheeeee']"
8872,sarc,"['bet', 'thought', 'you', 'smart', 'just', 'ill', 'go', 'you', 'several', 'about:1', 'murder2', 'stealing3', 'adultery4', 'rapealmost', 'every', 'culture', 'since', 'dawn', 'civilization', 'put', 'death', 'trespassed', 'those', 'basics', 'i', 'guess', 'you', 'didnt', 'get', 'the', 'recovery', 'channel', 'huh', 'idiocy', 'profound', 'your', 'ignorance']"
8873,sarc,"['know', 'simple', 'question', 'is', 'writing', 'lurch', 'someone', 'else', 'comes', 'onto', 'a', 'board', 'as', 'ungerdunn', 'is', 'as', 'rude', 'is', 'you', 'saying', 'you', 'assume', 'its', 'person', 'is', 'it', 'claim', 'biologists', 'guess', 'another', 'person', 'enter', 'a', 'forum', 'and', 'claim', 'to', 'be', 'a', 'biologist', 'would', 'narrow', 'it', 'to', 'just', 'the', 'same', 'person', 'emoticonxclown', 'youve', 'done', 'is', 'said', 'you', 'know', 'it', 'is', 'him', 'because', 'one', 'writer', 'is', 'as', 'rude', 'as', 'the', 'and', 'that', 'gives', 'identity', 'away', 'mysterious', 'process', 'probably', 'i', 'dont', 'understand', 'this', 'as', 'ive', 'never', 'read', 'set-theory', 'emoticonxwow', 'what', 'be', 'a', 'easy', 'question', 'becomes', 'you', 'repeating', '``', 'i', 'know', 'it', 'is', 'him', ""''"", 'also', 'he', 'banned', 'as', 'lurch', 'other', 'fora']"
8874,sarc,"['heard', 'big-headed', 'families', 'i', 'have', 'heard', 'of', 'square-headed', 'families', 'i', 'have', 'even', 'heard', 'of', 'cone-headed', 'familiesbut', 'gay-headed', 'familiesthere', 'something', 'right', 'including', 'word', 'gay', 'head', 'the', 'sentence', ':', 'p']"
8875,sarc,"['perhaps', 'would', 'like', 'explain', 'simplisticis', 'anthropic', 'principle', 'simplisticwhat', 'natural', 'law', 'created', 'natural', 'lawwhere', 'the', 'information', 'come', 'fromis', 'matter', 'creating', 'matter', 'simplistic', 'matter', 'creating', 'informationhere', ';', 'deep', 'thought', ':', 'matter', 'created', 'the', 'universe', 'if', 'changes', 'mind', 'emoticonxrolleyes']"
